node mean_tx_out median_tx_out mean_tx_in mean_tx_int count.mean_tx_all count.median_tx_all
31531 0 0 0 0 0.008771929824561403 0.008771929824561403
31532 0 0 0 0 0.008928571428571428 0.008928571428571428
31533 0 0 0 0 0.009433962264150943 0.009433962264150943
31534 0 0 0 0 0 0
31535 0 0 0 0 0 0
31536 0 0 1.134385551558107e-06 1.134385551558107e-06 1.134385551558107e-06 1.134385551558107e-06
31537 0 0 1.1988970147464333e-05 1.1988970147464333e-05 8.28702955569091e-06 8.28702955569091e-06
31538 0 0 0 0 0.0022026431718061676 0.0022026431718061676
31539 0 0 0.034482758620689655 0.034482758620689655 0.034482758620689655 0.034482758620689655
31540 0 0 3.2336297493936946e-05 3.2336297493936946e-05 6.454111268878275e-05 6.454111268878275e-05
31541 0 0 0 0 0 0
31542 0 0 0 0 0.013513513513513514 0.013513513513513514
31543 0 0 4.6371531960071326e-07 4.6371531960071326e-07 6.934803141743216e-07 2.7538347148404152e-06
31544 0 0 0 0 0 0
31545 0 0 0 0 2.8532176448685597e-07 2.8532176448685597e-07
31546 0 0 0 0 0.0028169014084507044 0.0028169014084507044
31547 0 0 0 0 0 0
31548 0 0 0 0 0.0017543859649122807 0.0017543859649122807
31549 0 0 0 0 0.006211180124223602 0.006211180124223602
31550 0 0 0 0 0 0
31551 0 0 0 0 0 0
31552 0 0 0 0 0 0
31553 0 0 4.3722211801761744e-07 4.3722211801761744e-07 4.3722211801761744e-07 4.3722211801761744e-07
31554 0 0 3.0236144286880536e-05 3.0236144286880536e-05 6.0351851293038414e-05 6.0351851293038414e-05
31555 0 0 0 0 0.004484304932735426 0.004484304932735426
31556 0 0 0 0 0.005813953488372093 0.005813953488372093
31557 0 0 0 0 0 0
31558 0 0 0 0 0 0
31559 0 0 0 0 0 0
31560 0 0 0 0 0 0
31561 0 0 0 0 0.00023089355806972986 0.00023089355806972986
31562 1.2093945770747164e-05 1.2093945770747164e-05 6.606500532263726e-07 6.738213012432676e-07 1.0909729624170724e-06 1.3013140669448008e-06
31563 6.188214545398289e-07 6.188214545398289e-07 6.18881198946169e-07 6.18881198946169e-07 1.8559796881582928e-06 0.0017331022530329288
31564 7.707014256434972e-07 3.3655982014243213e-06 1.772728147580125e-06 0.002109704641350211 2.780823341118796e-06 0.0005408328826392645
31565 0 0 0 0 0.0072992700729927005 0.0072992700729927005
31566 0 0 0 0 0 0
31567 0 0 0 0 0 0
31568 0 0 0 0 0.0072992700729927005 0.0072992700729927005
31569 0 0 6.277617593902173e-07 6.277617593902173e-07 6.277617593902173e-07 6.277617593902173e-07
31570 0 0 3.588471246656442e-07 3.588471246656442e-07 3.588471246656442e-07 3.588471246656442e-07
31571 0 0 0 0 0.005208333333333333 0.005208333333333333
31572 0 0 0 0 0.009900990099009901 0.009900990099009901
31573 0 0 0.0016863406408094434 0.0016863406408094434 0.0016863406408094434 0.0016863406408094434
31574 0 0 0 0 0.013513513513513514 0.013513513513513514
31575 0 0 1.0 1.0 2.0885285480967238e-06 2.0885285480967238e-06
31576 0 0 0 0 0 0
31577 0 0 0 0 0 0
31578 0 0 0 0 0 0
31579 0 0 0 0 0 0
31580 0 0 0 0 0 0
31581 0 0 0.0029239766081871343 0.0029239766081871343 0.0044943820224719105 0.0044943820224719105
31582 0 0 0 0 0.00026455026455026457 0.00026455026455026457
31583 0 0 0 0 7.641053854147563e-06 7.641053854147563e-06
31584 0 0 0 0 2.7067262146433887e-05 2.7067262146433887e-05
31585 0 0 0 0 0 0
31586 0 0 0 0 1.1180929806122677e-05 1.1180929806122677e-05
31587 0 0 0 0 0 0
31588 0.0022026431718061676 0.0022026431718061676 0 0 0.0022026431718061676 0.0022026431718061676
31589 0 0 0 0 0.0078125 0.0078125
31590 0 0 0 0 0.005714285714285714 0.005714285714285714
31591 0 0 0 0 0 0
31592 0 0 0 0 0 0
31593 0 0 0 0 0.008849557522123894 0.008849557522123894
31594 8.193782967173657e-05 0.0005625879043600563 0 0 8.193782967173657e-05 0.0005625879043600563
31595 0 0 0 0 0 0
31596 0 0 0 0 0.007692307692307693 0.007692307692307693
31597 0 0 0.0017953321364452424 0.0017953321364452424 3.010778587342687e-05 3.010778587342687e-05
31598 0 0 0 0 5.41908493331816e-06 5.41908493331816e-06
31599 7.192174913693901e-05 7.192174913693901e-05 0 0 8.318775476249896e-05 8.318775476249896e-05
31600 0 0 0 0 0 0
31601 0 0 0 0 0 0
31602 0 0 0 0 0 0
31603 0 0 0 0 0 0
31604 0 0 0 0 0.0027247956403269754 0.0027247956403269754
31605 4.264155931654109e-05 0.00017063390495691494 0 0 4.471217553187165e-05 0.00015693659761456373
31606 0 0 0 0 2.6763729793384007e-05 2.6763729793384007e-05
31607 0 0 0 0 0 0
31608 0 0 0 0 0.0004914004914004914 0.0004914004914004914
31609 0 0 0 0 0 0
31610 0 0 0 0 0.008849557522123894 0.008849557522123894
31611 0 0 0 0 0.01020408163265306 0.01020408163265306
31612 0 0 0 0 0 0
31613 0 0 0 0 0 0
31614 0 0 0 0 0 0
31615 0 0 0 0 1.0443427950790568e-05 1.0443427950790568e-05
31616 0 0 0 0 0 0
31617 0 0 0 0 0 0
31618 0 0 0 0 0 0
31619 0 0 0 0 6.844158510711108e-05 6.844158510711108e-05
31620 0 0 0 0 0 0
31621 0 0 0 0 0 0
31622 0 0 0 0 0.009523809523809525 0.009523809523809525
31623 0 0 0 0 0 0
31624 1.0 1.0 0 0 1.0 1.0
31625 0 0 0 0 0.014492753623188406 0.014492753623188406
31626 0 0 0 0 0 0
31627 0 0 0 0 0.00046860356138706655 0.00046860356138706655
31628 0 0 0 0 0.014492753623188406 0.014492753623188406
31629 0 0 0 0 0.011627906976744186 0.011627906976744186
31630 0 0 0 0 0 0
31631 0 0 0 0 0 0
31632 0 0 0 0 3.093988565855856e-07 3.093988565855856e-07
31633 0 0 0 0 0.006666666666666667 0.006666666666666667
31634 0 0 4.31502253520519e-06 4.31502253520519e-06 2.3290641587303805e-06 2.2434955455395943e-06
31635 0 0 0 0 0 0
31636 0 0 0 0 1.66347833319471e-05 1.66347833319471e-05
31637 0 0 0 0 0 0
31638 3.746602300039152e-07 3.746602300039152e-07 2.5731362516815445e-07 2.5731362516815445e-07 6.289507277903346e-07 5.600527793739282e-07
31639 3.1627483903982753e-07 3.1627483903982753e-07 0.002890173410404624 0.002890173410404624 8.639776609935975e-07 3.224152773255008e-06
31640 0.0016286644951140066 0.0016286644951140066 0 0 0.0016806722689075631 0.0016806722689075631
31641 0 0 0 0 0 0
31642 0.006211180124223602 0.006211180124223602 0 0 0.006211180124223602 0.006211180124223602
31643 0 0 0 0 0 0
31644 0 0 0 0 4.3914368737536554e-07 4.3914368737536554e-07
31645 0 0 0 0 0.0048543689320388345 0.0048543689320388345
31646 2.9482127666189413e-06 4.0308277707910095e-06 0 0 2.9482127666189413e-06 4.0308277707910095e-06
31647 0 0 0 0 0 0
31648 0 0 0 0 0 0
31649 0 0 0 0 0 0
31650 0 0 0 0 0 0
31651 0 0 0 0 0 0
31652 0 0 7.215384643136095e-07 7.215384643136095e-07 7.215384643136095e-07 7.215384643136095e-07
31653 0 0 0 0 0 0
31654 0 0 0 0 0 0
31655 0 0 1.934853483219983e-06 1.934853483219983e-06 3.29648413484598e-06 3.29648413484598e-06
31656 4.339349262505896e-07 4.339349262505896e-07 8.494484318969586e-07 8.494484318969586e-07 1.6956948427560977e-06 2.4152839166243992e-05
31657 0 0 7.007561158490011e-06 7.007561158490011e-06 2.0078426333257706e-06 2.0078426333257706e-06
31658 0 0 0 0 0 0
31659 0 0 0 0 0 0
31660 0 0 0 0 3.699538297620457e-06 3.699538297620457e-06
31661 0.002617801047120419 0.002617801047120419 0 0 0.002617801047120419 0.002617801047120419
31662 0 0 0.017857142857142856 0.017857142857142856 0.017857142857142856 0.017857142857142856
31663 0 0 0 0 0 0
31664 0 0 0 0 0 0
31665 0 0 0 0 0.001838235294117647 0.001838235294117647
31666 0 0 0 0 0.002150537634408602 0.002150537634408602
31667 0 0 2.9879287677781763e-05 2.9879287677781763e-05 2.9879287677781763e-05 2.9879287677781763e-05
31668 0 0 0 0 4.480507551895479e-06 4.480507551895479e-06
31669 0 0 0 0 0.009900990099009901 0.009900990099009901
31670 0 0 0 0 0 0
31671 0 0 0 0 4.012341963880898e-06 4.012341963880898e-06
31672 0 0 0 0 0.0044444444444444444 0.0044444444444444444
31673 0 0 0 0 0.008403361344537815 0.008403361344537815
31674 0 0 0 0 0 0
31675 0 0 0.034482758620689655 0.034482758620689655 0.034482758620689655 0.034482758620689655
31676 0 0 0.0007077140835102619 0.0007077140835102619 0.0007077140835102619 0.0007077140835102619
31677 0 0 0 0 4.1148876635667845e-05 4.1148876635667845e-05
31678 0 0 0 0 0 0
31679 0.00031387319522912746 0.00031387319522912746 0 0 0.00031387319522912746 0.00031387319522912746
31680 0 0 0 0 0 0
31681 0 0 0 0 3.942098457851083e-06 3.942098457851083e-06
31682 0 0 0.010862186014935505 0.015151515151515152 4.68060385296296e-05 0.014285714285714285
31683 0 0 0 0 0.0008787346221441124 0.0008787346221441124
31684 0 0 0 0 0 0
31685 0 0 0 0 0 0
31686 0 0 4.018581922811078e-06 4.018581922811078e-06 4.018581922811078e-06 4.018581922811078e-06
31687 0 0 0 0 0 0
31688 0 0 8.855709497305651e-07 8.855709497305651e-07 8.855709497305651e-07 8.855709497305651e-07
31689 0 0 0 0 0.008620689655172414 0.008620689655172414
31690 0 0 0 0 0.0016233766233766235 0.0016233766233766235
31691 0 0 5.372300419039433e-05 5.372300419039433e-05 0.00010720986330742428 0.00010720986330742428
31692 0 0 5.5013110999679e-07 5.5013110999679e-07 5.5013110999679e-07 5.5013110999679e-07
31693 0 0 0 0 0.004347826086956522 0.004347826086956522
31694 0.006097560975609756 0.006097560975609756 1.33427088100572e-06 1.33427088100572e-06 5.329666522765671e-06 0.0022002200220022
31695 0 0 1.7077085966050753e-06 1.7077085966050753e-06 1.7077085966050753e-06 1.7077085966050753e-06
31696 0 0 0 0 0 0
31697 0 0 4.13567324211141e-07 4.13567324211141e-07 4.13567324211141e-07 4.13567324211141e-07
31698 0 0 0 0 0 0
31699 0 0 0 0 1.0883477140344614e-06 1.0883477140344614e-06
31700 0 0 0 0 0.007518796992481203 0.007518796992481203
31701 0 0 0 0 8.903530249744023e-06 8.903530249744023e-06
31702 0 0 0.030303030303030304 0.030303030303030304 0.00390625 0.022222222222222223
31703 0 0 7.067759672140765e-07 7.067759672140765e-07 1.0601635761720462e-06 0.00020652622883106156
31704 0 0 0 0 0 0
31705 0 0 2.681623690965395e-07 2.681623690965395e-07 2.681623690965395e-07 2.681623690965395e-07
31706 0 0 0 0 0 0
31707 0 0 1.9225223493223107e-05 1.9225223493223107e-05 3.838771593090211e-05 3.838771593090211e-05
31708 0 0 0 0 4.440635366108183e-06 4.440635366108183e-06
31709 0 0 0 0 6.643710432552056e-07 6.643710432552056e-07
31710 0 0 0 0 0.0007401924500370096 0.0007401924500370096
31711 0 0 1.033268561171462e-06 1.6436500866203595e-06 1.033268561171462e-06 1.6436500866203595e-06
31712 0 0 0 0 0.001 0.001
31713 0 0 0 0 9.563255676509488e-07 9.563255676509488e-07
31714 2.5964584307005243e-05 2.5964584307005243e-05 8.065047294781512e-07 3.1594778015089667e-06 1.344173826408553e-06 1.3712154453707767e-05
31715 0 0 0 0 0.00980392156862745 0.00980392156862745
31716 0 0 0 0 0.011494252873563218 0.011494252873563218
31717 0 0 0 0 0.004807692307692308 0.004807692307692308
31718 0 0 0 0 1.5970945655663218e-06 1.5970945655663218e-06
31719 0 0 0 0 0 0
31720 2.0697934346152255e-05 2.0697934346152255e-05 1.735297690318774e-05 1.735297690318774e-05 1.0101724364348994e-05 1.735297690318774e-05
31721 0 0 0 0 0.007042253521126761 0.007042253521126761
31722 1.3911843430549294e-06 2.1968124251710768e-05 9.372972443808163e-06 0.0003590664272890485 1.1103573789320098e-05 0.0003984857541342897
31723 0 0 0 0 0.009708737864077669 0.009708737864077669
31724 5.478497445376641e-07 5.478497445376641e-07 1.660029775400738e-06 1.6544417210495447e-06 2.2133718091132817e-06 2.097744400333541e-06
31725 0 0 0 0 0 0
31726 0 0 0 0 0 0
31727 0 0 0 0 0 0
31728 0 0 0 0 0.015625 0.015625
31729 0 0 0 0 0.014492753623188406 0.014492753623188406
31730 7.129665564024278e-07 1.225248449754399e-06 7.129729951971762e-07 1.2252394424180345e-06 1.663566491683237e-06 0.01098901098901099
31731 0 0 0 0 0 0
31732 0 0 0 0 0.011494252873563218 0.011494252873563218
31733 0 0 0 0 0 0
31734 0 0 0 0 0 0
31735 0 0 0 0 0 0
31736 0 0 0 0 0.008849557522123894 0.008849557522123894
31737 0 0 0 0 0.01020408163265306 0.01020408163265306
31738 0 0 0 0 0 0
31739 0 0 0 0 2.622063616507464e-06 2.622063616507464e-06
31740 0 0 0 0 0 0
31741 0 0 0 0 0 0
31742 0 0 0 0 0.008064516129032258 0.008064516129032258
31743 0 0 0 0 0 0
31744 0 0 0 0 0 0
31745 0 0 0 0 0.006711409395973154 0.006711409395973154
31746 0 0 0 0 0 0
31747 0 0 0 0 6.133915646392031e-06 6.133915646392031e-06
31748 5.61394053714183e-06 5.61394053714183e-06 0 0 1.1064823267110367e-05 1.1064823267110367e-05
31749 0 0 0 0 0 0
31750 0 0 0 0 0.0070921985815602835 0.0070921985815602835
31751 0 0 1.0906909527185471e-05 1.0906909527185471e-05 2.179955310916126e-05 2.179955310916126e-05
31752 0 0 0 0 0 0
31753 0 0 0 0 0 0
31754 0 0 0 0 0.008333333333333333 0.008333333333333333
31755 0 0 0 0 5.609468783306221e-05 5.609468783306221e-05
31756 0 0 0 0 0 0
31757 0 0 0 0 0 0
31758 0 0 0 0 0.00023255813953488373 0.00023255813953488373
31759 0 0 0 0 0 0
31760 0 0 0 0 1.0040664692002611e-05 1.0040664692002611e-05
31761 0 0 0 0 0 0
31762 0 0 0 0 0 0
31763 0 0 0 0 0.004524886877828055 0.004524886877828055
31764 0 0 0 0 7.891850086415758e-06 7.891850086415758e-06
31765 0 0 0 0 2.876548877743221e-07 2.876548877743221e-07
31766 0 0 0 0 0 0
31767 0 0 0 0 7.77845104592942e-07 7.77845104592942e-07
31768 0 0 0 0 0 0
31769 0 0 0 0 0 0
31770 0 0 0 0 0 0
31771 0 0 0 0 0 0
31772 0 0 0 0 0.0058823529411764705 0.0058823529411764705
31773 0 0 0 0 0 0
31774 0 0 0 0 0 0
31775 0 0 0 0 0.004201680672268907 0.004201680672268907
31776 0 0 0 0 6.597176408497163e-05 6.597176408497163e-05
31777 0 0 0 0 0 0
31778 0 0 0 0 0.006993006993006993 0.006993006993006993
31779 0 0 0 0 0.011627906976744186 0.011627906976744186
31780 0 0 0 0 0 0
31781 0 0 0 0 0.005847953216374269 0.005847953216374269
31782 0 0 0 0 0 0
31783 0 0 0 0 0 0
31784 0 0 0 0 0 0
31785 0 0 0 0 0.0008424599831508003 0.0008424599831508003
31786 0 0 0 0 0 0
31787 0 0 0 0 0.0011049723756906078 0.0011049723756906078
31788 4.019721484461218e-06 6.824121906113731e-06 6.212694142123784e-06 1.0686500812174062e-05 1.059431165834587e-05 0.0003506311360448808
31789 0 0 0 0 0 0
31790 0 0 0 0 0.014492753623188406 0.014492753623188406
31791 0 0 0 0 0.058823529411764705 0.058823529411764705
31792 0 0 0 0 2.7872000624332813e-06 2.7872000624332813e-06
31793 0 0 0 0 0 0
31794 2.524806221122529e-05 2.524806221122529e-05 2.5143316906366288e-05 2.5143316906366288e-05 7.464357692020602e-05 0.0017152658662092624
31795 1.2024809587140188e-06 1.2024809587140188e-06 0 0 5.183424548646828e-07 5.183424548646828e-07
31796 0 0 8.788679711801615e-07 1.3874147607056392e-06 8.788679711801615e-07 1.3874147607056392e-06
31797 0 0 0 0 0 0
31798 0 0 0 0 9.984384422762799e-07 9.984384422762799e-07
31799 0 0 0 0 0 0
31800 0 0 0 0 0 0
31801 0 0 6.063696708443516e-07 6.063696708443516e-07 6.063696708443516e-07 6.063696708443516e-07
31802 0.00012334258402713538 0.00012334258402713538 0 0 8.73184503885671e-05 7.804573480059315e-05
31803 0 0 0 0 0.013513513513513514 0.013513513513513514
31804 0 0 0 0 0.008264462809917356 0.008264462809917356
31805 0 0 0 0 0 0
31806 0 0 0 0 0 0
31807 0 0 0 0 0.0024449877750611247 0.0024449877750611247
31808 2.533993523112555e-06 2.533993523112555e-06 0 0 4.661157178881229e-06 4.661157178881229e-06
31809 0 0 1.141055796107022e-06 2.5072710861498344e-05 1.141055796107022e-06 2.5072710861498344e-05
31810 0 0 0 0 0 0
31811 3.871473281414296e-07 3.871473281414296e-07 3.631535674753855e-07 3.631535674753855e-07 9.386122555227944e-07 1.630760048335728e-06
31812 0 0 0 0 1.127141568981064e-05 1.127141568981064e-05
31813 0 0 0 0 0.007407407407407408 0.007407407407407408
31814 0 0 0 0 0 0
31815 0 0 0 0 0 0
31816 0 0 0 0 5.403039750163442e-06 5.403039750163442e-06
31817 0 0 0 0 6.388551715326135e-05 6.388551715326135e-05
31818 0 0 0 0 0 0
31819 0 0 0 0 0 0
31820 0 0 0 0 0 0
31821 1.1755393766506533e-05 1.1991126566340908e-05 0 0 1.5656741597222495e-05 1.3136461562713467e-05
31822 0 0 0 0 0 0
31823 0 0 0 0 0 0
31824 0 0 0 0 0 0
31825 0 0 0 0 0 0
31826 0 0 0 0 0.0136986301369863 0.0136986301369863
31827 0 0 0 0 0.005988023952095809 0.005988023952095809
31828 0 0 0 0 0 0
31829 0 0 0 0 0.01020408163265306 0.01020408163265306
31830 0 0 0 0 0.00023424689622862497 0.00023424689622862497
31831 0 0 0 0 0 0
31832 2.130053391918322e-07 2.130053391918322e-07 1.6547168531256773e-06 1.6547168531256773e-06 6.390157453479654e-07 5.629812786205608e-07
31833 0 0 0 0 0 0
31834 0 0 0 0 0.0002880184331797235 0.0002880184331797235
31835 0 0 0 0 0 0
31836 0 0 0 0 0.01694915254237288 0.01694915254237288
31837 0 0 0 0 0.012195121951219513 0.012195121951219513
31838 3.294309879729453e-06 0.0002898550724637681 2.4355789371133518e-05 2.4355789371133518e-05 4.235048983047099e-06 0.0012077294685990338
31839 0 0 0 0 0 0
31840 0 0 3.527600653029433e-07 3.527600653029433e-07 3.527600653029433e-07 3.527600653029433e-07
31841 0 0 0 0 0.008130081300813009 0.008130081300813009
31842 0 0 0 0 0.004016064257028112 0.004016064257028112
31843 0 0 0 0 0.0030303030303030303 0.0030303030303030303
31844 0 0 0 0 0 0
31845 0 0 0 0 1.6542651919443903e-06 1.6542651919443903e-06
31846 0 0 0 0 0 0
31847 0 0 0 0 0 0
31848 0 0 0 0 0 0
31849 0 0 0 0 0.010416666666666666 0.010416666666666666
31850 0 0 3.056701818737582e-05 3.056701818737582e-05 6.098490623570666e-05 6.098490623570666e-05
31851 0 0 0 0 0.0070921985815602835 0.0070921985815602835
31852 0 0 0 0 0.000779423226812159 0.000779423226812159
31853 0 0 0 0 0 0
31854 0 0 0 0 0 0
31855 0 0 0 0 0 0
31856 0 0 0 0 0 0
31857 0 0 0 0 0 0
31858 0 0 3.5736123038042175e-07 3.5736123038042175e-07 7.147222053468368e-07 7.147222053468368e-07
31859 1.523893700794901e-05 0.020618556701030927 0 0 1.7109778238263168e-05 0.015625
31860 0 0 0 0 0.011494252873563218 0.011494252873563218
31861 0 0 0 0 2.149303518194929e-06 2.149303518194929e-06
31862 0 0 5.479416025757639e-07 5.479416025757639e-07 5.479416025757639e-07 5.479416025757639e-07
31863 0 0 1.0888122365074388e-06 0.001834862385321101 1.0888122365074388e-06 0.001834862385321101
31864 0 0 0 0 0 0
31865 0 0 0 0 0.012658227848101266 0.012658227848101266
31866 0 0 0 0 0.013333333333333334 0.013333333333333334
31867 1.072183695088112e-06 1.072183695088112e-06 0 0 1.2331611840320425e-06 1.2331611840320425e-06
31868 0 0 0 0 1.4607645934034793e-06 1.4607645934034793e-06
31869 0 0 0 0 0.0035460992907801418 0.0035460992907801418
31870 0 0 0 0 0.008064516129032258 0.008064516129032258
31871 0 0 0 0 0.006329113924050633 0.006329113924050633
31872 0 0 0 0 0.007352941176470588 0.007352941176470588
31873 0 0 0 0 0.017241379310344827 0.017241379310344827
31874 0 0 0 0 0.01282051282051282 0.01282051282051282
31875 0 0 0 0 0 0
31876 0 0 5.599840964516608e-07 5.599840964516608e-07 5.599840964516608e-07 5.599840964516608e-07
31877 2.748222930347664e-07 2.748222930347664e-07 0 0 2.748222930347664e-07 2.748222930347664e-07
31878 0 0 0 0 0 0
31879 0 0 0 0 0 0
31880 0 0 0 0 2.422832776081795e-06 2.422832776081795e-06
31881 0 0 0 0 0.011235955056179775 0.011235955056179775
31882 0 0 0 0 0 0
31883 0 0 0 0 0.007194244604316547 0.007194244604316547
31884 0 0 0 0 0.003355704697986577 0.003355704697986577
31885 0 0 0 0 0.008620689655172414 0.008620689655172414
31886 0 0 0 0 0.006060606060606061 0.006060606060606061
31887 0 0 0 0 0.009259259259259259 0.009259259259259259
31888 0 0 1.328656462585034e-05 0.0006788866259334691 1.328656462585034e-05 0.0006788866259334691
31889 0 0 0 0 0 0
31890 0 0 0 0 4.021345300856949e-06 4.021345300856949e-06
31891 0 0 0 0 0 0
31892 0 0 0 0 0 0
31893 0 0 0 0 0.003115264797507788 0.003115264797507788
31894 0 0 0 0 0 0
31895 0 0 0 0 0 0
31896 0 0 0 0 2.2714108868723807e-06 2.2714108868723807e-06
31897 0 0 0 0 5.560637360254232e-07 5.560637360254232e-07
31898 0 0 0 0 0 0
31899 0 0 0 0 0.007462686567164179 0.007462686567164179
31900 0 0 0 0 0.01020408163265306 0.01020408163265306
31901 1.826745379095335e-06 1.3965310169538866e-05 1.8422380982207665e-06 2.7719874040892357e-06 4.256700959460396e-06 4.249351973823992e-05
31902 0 0 0 0 0 0
31903 0 0 0 0 0 0
31904 0 0 0 0 4.625132972572962e-06 4.625132972572962e-06
31905 0 0 0 0 0 0
31906 0 0 0 0 0 0
31907 0 0 0 0 1.0465286644201185e-05 1.0465286644201185e-05
31908 0 0 0 0 0 0
31909 0 0 0 0 0 0
31910 0 0 1.2909039038224955e-06 1.2909039038224955e-06 1.2909039038224955e-06 1.2909039038224955e-06
31911 0 0 0 0 0 0
31912 6.025875107712517e-07 6.025875107712517e-07 4.4612604220620035e-07 4.4612604220620035e-07 1.0445809750467014e-06 9.717549700407943e-07
31913 0 0 0 0 0.00020563438206868187 0.00020563438206868187
31914 0 0 0 0 0.005714285714285714 0.005714285714285714
31915 0 0 0 0 0 0
31916 0 0 2.9859124649901764e-06 1.0833414583942713e-05 3.4835628088862702e-06 7.268498328245384e-05
31917 0 0 3.311908596621787e-07 3.311908596621787e-07 6.306880175583544e-07 6.306880175583544e-07
31918 0 0 0 0 0.004672897196261682 0.004672897196261682
31919 0 0 0 0 0 0
31920 0 0 0 0 0 0
31921 0 0 0 0 0.00017866714311238162 0.00017866714311238162
31922 0 0 0 0 0.003484320557491289 0.003484320557491289
31923 0 0 0 0 0 0
31924 0 0 0 0 7.502151241868606e-07 7.502151241868606e-07
